Dataset,test_f1_macro_mean_GE-11,test_f1_macro_mean_GE-3,test_f1_macro_mean_GE-5,test_f1_macro_mean_GE-7,test_f1_macro_mean_GE-9,test_f1_macro_mean_HARF-70,test_f1_macro_mean_HARF-75,test_f1_macro_mean_HARF-80,test_f1_macro_mean_HARF-85,test_f1_macro_mean_HARF-90,test_f1_macro_mean_ORBoost-11,test_f1_macro_mean_ORBoost-15,test_f1_macro_mean_ORBoost-19,test_f1_macro_mean_ORBoost-3,test_f1_macro_mean_ORBoost-7
934_socmob_10_0.csv.gz,0.6736658681201798,0.6778188413917793,0.8052144200436615,0.7689168439723225,0.7485479652452101,0.8000963746431177,0.7692281221691216,0.748202080717502,0.714141212990207,0.6686539741365373,0.09261785007154164,0.10046759997678648,0.10987382371527317,0.1261176324819045,0.09999938639451257
934_socmob_10_1.csv.gz,0.6690866036624213,0.6736810831770977,0.8051068682924712,0.7694155623963206,0.750133373852351,0.8003992265356168,0.7701824463480921,0.7476491270074821,0.7158379597664271,0.6685713800554716,0.0970320724203747,0.11539729037476507,0.12477650288346422,0.1384730375192302,0.10205945994141953
934_socmob_10_2.csv.gz,0.6831510914568142,0.6806986753591154,0.7963969679563534,0.7654113678967511,0.7451841492853778,0.7876735041793738,0.7577986446496431,0.7345763479362059,0.7023666667607467,0.6585468168439824,0.10337791881312061,0.1265789512938785,0.13689870153327854,0.14149645335193523,0.09437413444287579
934_socmob_10_3.csv.gz,0.6892746783738031,0.684341381785131,0.8030707433895244,0.770626814503553,0.7496029514145818,0.8031965487043832,0.7715318534634764,0.7471384485726424,0.7178153606686579,0.6706237176958154,0.10262522996952061,0.14016349172818304,0.14062748166161418,0.10990558570184149,0.10458831161602147
934_socmob_10_4.csv.gz,0.7021258155933215,0.6812485004071529,0.7929902574285309,0.7645500202781816,0.7493159918314575,0.7911320966576466,0.757348478158201,0.734685403896714,0.7012226671181844,0.6631140243884535,0.11192389992596329,0.14137516141241893,0.15166019901811895,0.11861081175026474,0.1057447081535626
934_socmob_10_5.csv.gz,0.6772477425668331,0.677392086325323,0.7941149331616333,0.7666229170140965,0.7444846481826182,0.7909902549852035,0.7641762938154498,0.7379495754387083,0.7069360917102699,0.6607048905133965,0.11759449576743343,0.140289428395338,0.14277512213518934,0.15053636218357613,0.10843945187515242
934_socmob_10_6.csv.gz,0.6840429437519961,0.6808487347652087,0.8030993111923631,0.7687938562622915,0.7472662310150386,0.796994699725548,0.7700285765367509,0.7464332049931393,0.7169751969972823,0.6688490830305547,0.09333141268096228,0.13549788607118726,0.13662626491115687,0.12625223421736143,0.08580929769069509
934_socmob_10_7.csv.gz,0.6853980726925252,0.6810458287078393,0.8015482860205944,0.7700729386122867,0.7536246244607666,0.7976905804625569,0.7664815016947173,0.7432666142301365,0.7106538880625619,0.6661713454800605,0.10625129655092935,0.1341906507279602,0.14426665347847792,0.14348334385802491,0.11341399702421853
934_socmob_10_8.csv.gz,0.6822824114979837,0.6781210213169448,0.7993076735371661,0.7573851099246939,0.7373915169906536,0.8011603418934468,0.7723215227636995,0.7495040047576663,0.7146290838244542,0.6717065653680326,0.10720092146191408,0.13808467726489504,0.13891135839939392,0.12670513884476645,0.10654865452331892
934_socmob_10_9.csv.gz,0.6896364568581839,0.6874708701932367,0.8076563048844363,0.7646979776820375,0.7496484832713454,0.7954279261369951,0.7662040891375719,0.7427805679795959,0.7112422105609525,0.669812178396797,0.11646538420263006,0.14121450683640308,0.16105481471951205,0.13993327867376174,0.11463383574055765
934_socmob_20_0.csv.gz,0.6826548639902625,0.6468873350604403,0.7412314306597952,0.7184400065420727,0.7089336814823404,0.7069288420267337,0.6670220506685111,0.6434079809110449,0.6153394347459215,0.5890218596267028,0.1888320349796647,0.23201757021268857,0.25816755785526274,0.17862878118872927,0.18331700171467968
934_socmob_20_1.csv.gz,0.6776103130579729,0.6627892661293564,0.7635350339702484,0.7533539016501867,0.7204402615189872,0.7406329574774649,0.7002116711538017,0.6752917089139955,0.6425401848801559,0.6129006311248094,0.14569856275395687,0.1886992768515683,0.21867477918890496,0.14628031582798168,0.1234134597987889
934_socmob_20_2.csv.gz,0.7189159375116659,0.7147401405964598,0.7765568437539342,0.7728087728219254,0.7521445599709564,0.754943352030197,0.7098776233988714,0.6853137811732841,0.6539793479575862,0.6269716400592678,0.3372149611813816,0.3986896766794745,0.3783165773756039,0.34096387098782893,0.32880177479687817
934_socmob_20_3.csv.gz,0.7234906104009553,0.7021331194903739,0.767120848877066,0.7651138770132362,0.7465388768715167,0.7546585646954953,0.7090447120506834,0.6834300603300624,0.6507483398770235,0.6234364270674241,0.35998560862109696,0.4339983171695737,0.4090694744922251,0.36559398703319274,0.38107655145401254
934_socmob_20_4.csv.gz,0.7157374826013481,0.6882647723189045,0.7652373794851524,0.7531695774644702,0.7550375029324786,0.7391006531807983,0.69656218696908,0.6775221426028694,0.6431260913933862,0.6121484871730168,0.294773280065448,0.33486563650583057,0.3389398453220114,0.2862847755044676,0.311126752582307
934_socmob_20_5.csv.gz,0.6894055585431798,0.6649201407254565,0.7629690763528792,0.7528049403351876,0.723286388971839,0.7436212221131432,0.7031527629236588,0.6779761702329243,0.6452112817758742,0.6141614798507651,0.14159325848879875,0.1966535849237441,0.2256551431247216,0.1487078978249694,0.11750378290173873
934_socmob_20_6.csv.gz,0.6752380652195668,0.7032221009205968,0.783015149782806,0.7697789739582838,0.7404754792021632,0.7629695952919924,0.719824745587674,0.6987214408466282,0.6682920668121503,0.6367082153252965,0.27719775324260026,0.3134334147933566,0.30315468680667296,0.24213911983774483,0.2463222691056272
934_socmob_20_7.csv.gz,0.708645859235193,0.7108608452173816,0.7887004772473969,0.7778018334688845,0.7484064980846168,0.7610687891922849,0.7204371694505654,0.6961482182376426,0.665806568321832,0.6343799335138265,0.2951046261708136,0.3703519965789812,0.36301068972190975,0.2965666344113197,0.30637661972518265
934_socmob_20_8.csv.gz,0.6915832016006217,0.7065953565907119,0.7807529467181219,0.7759980262091419,0.7389934368312967,0.7510816255000061,0.7086196248943978,0.6871706914727059,0.6560017779488285,0.6270667007209673,0.32109742338577596,0.3614260145097105,0.3281462588266823,0.2761011170595838,0.3043321821863776
934_socmob_20_9.csv.gz,0.6958637585915228,0.7052744014494573,0.7738219692733662,0.7697234718645034,0.7352427172954773,0.7540374509624129,0.7114579254853965,0.687563741358627,0.6555283671896249,0.6272373386630874,0.34588216247035425,0.398403355656782,0.371724856021638,0.32700213790153837,0.36020417581078357
934_socmob_5_0.csv.gz,0.65701200024861,0.6919236132081596,0.8246614113257854,0.7531608029515767,0.6934046460826131,0.8262992216864741,0.800124245485616,0.7678475144711299,0.7415826541408225,0.7048266656065203,0.08171582090981006,0.08875984882513238,0.08953170848078487,0.11038784879235321,0.07647332636454275
934_socmob_5_1.csv.gz,0.6535366470363948,0.6908338514883038,0.8134748643558453,0.7554205542262906,0.7030573993049402,0.8297295083929076,0.8055528682233022,0.777435904651332,0.7521943424481673,0.7107488572264539,0.09540880650516302,0.11264465657373078,0.11298209680799827,0.12665204867939936,0.08963965136087318
934_socmob_5_2.csv.gz,0.6799062067634896,0.6972904042141697,0.8113866450276234,0.7414847142701315,0.7082214649828709,0.8322707020464584,0.811594480565627,0.7823555035400457,0.7555311199757082,0.7162707019392538,0.07763977280332716,0.09489330546511075,0.0954599701108183,0.10864539396485083,0.07221082937265164
934_socmob_5_3.csv.gz,0.6548416083925518,0.6906616067723771,0.808491080532346,0.743028972258879,0.7203305786819669,0.8205449775373503,0.8067239194275244,0.7787144873346393,0.75117106748213,0.7113177041217733,0.09122061514002165,0.0993582028808367,0.10767565981955046,0.13659915015018598,0.08617100890617836
934_socmob_5_4.csv.gz,0.6981999735033007,0.6967338673023269,0.8083545792805618,0.7389244282122956,0.7155403427771029,0.8344094739139704,0.8087795531531671,0.780632124961364,0.753409009999205,0.714351677270775,0.07088008151422412,0.09202842983275673,0.09259509447846428,0.0895103498778938,0.06472028664423576
934_socmob_5_5.csv.gz,0.6810602281994538,0.6973561464329738,0.8079771899164281,0.7391181587062816,0.7137848354451113,0.8371522652938636,0.8166173852930291,0.7867038082069929,0.7603922429142483,0.720974860669522,0.11416052252381104,0.13082961032544937,0.1317095721685796,0.14468371280868703,0.11474558097069174
934_socmob_5_6.csv.gz,0.6770991475807385,0.6906952052202037,0.7963745681736579,0.731038461076676,0.719580606098401,0.8248927318360714,0.8077954602724706,0.7806568349891648,0.7536849426951359,0.7146907651517277,0.115950231038717,0.1166420398756596,0.1171338035202239,0.13142323125005276,0.10720883472253777
934_socmob_5_7.csv.gz,0.6546037661164074,0.6886911052885227,0.8058468297654824,0.7406532513459301,0.7141109752941606,0.826384088373151,0.8105642272171538,0.7821518835843257,0.7567741110775151,0.7133449054427036,0.10898964884185752,0.12103746467526216,0.12912569720253583,0.1586058048647345,0.1035998308943999
934_socmob_5_8.csv.gz,0.6517235276822366,0.6866405206367284,0.8210143226085296,0.749610238985095,0.6991023981150118,0.825427345442039,0.8053208479375704,0.7766228553178132,0.7511133749824225,0.707107945348497,0.07610028614626323,0.10238514905241672,0.10276998873575564,0.10765735977681665,0.07086360039850977
934_socmob_5_9.csv.gz,0.6658036015298217,0.6905313426878061,0.8026206416728341,0.7376893312865026,0.7075168693283086,0.8356147061148469,0.8145191881883818,0.7881729426037388,0.7621490298514415,0.7210509264737666,0.10828925347198601,0.12495959216763125,0.12546531833179386,0.15702972586748562,0.10244521136342262
935_fri_c1_250_10_10_0.csv.gz,0.8328502087502804,0.7875044426120579,0.8045283379948954,0.8166510154599986,0.8243577894877495,0.8481503352607928,0.8309990676434861,0.8101152029267895,0.790968059064445,0.7725207829680246,0.9433201304967601,0.9372690603076063,0.9069649343277075,0.9296106281509559,0.9274081944462352
935_fri_c1_250_10_10_1.csv.gz,0.842018186202118,0.7980448662393332,0.8140496098131723,0.8241285207733148,0.8361131215882829,0.8683448758852305,0.8460075842779818,0.8302267454002166,0.819605160156312,0.803845043537963,0.924873825924827,0.9232194500703037,0.9353521480695615,0.9554997876680505,0.9415574292422697
935_fri_c1_250_10_10_2.csv.gz,0.8375904540312673,0.8066759574472115,0.8222646260919497,0.8302845357899189,0.8361076618164155,0.872325387082281,0.8489025402375938,0.8325743051062223,0.8243289575413985,0.806118729097679,0.8853537506336575,0.8824878168634921,0.8549575683180596,0.9392057866163098,0.9333378020837684
935_fri_c1_250_10_10_3.csv.gz,0.824305710568979,0.7824965364569139,0.8069879134939935,0.8108803735641809,0.8193572453961956,0.8494599756201323,0.8253549443234918,0.8073519484471909,0.7951958780440964,0.7812162410725236,0.9471785070552273,0.9356552949139185,0.9355726285321139,0.9459066919163713,0.9445530612520308
935_fri_c1_250_10_10_4.csv.gz,0.8275662866087663,0.792385733356994,0.8101908753034074,0.8154510434938177,0.827076920507311,0.8498898787638529,0.830433703174692,0.8048583215517298,0.7944188732450904,0.7728568392530858,0.9433594407479545,0.9210129662855543,0.908011750058832,0.9573133555686408,0.9315327874633534
935_fri_c1_250_10_10_5.csv.gz,0.8425236144850012,0.7996238550374438,0.8139780567647376,0.822328237063244,0.8353937506085245,0.8690854497936599,0.8463235285824876,0.8300806788721121,0.8182968589809296,0.8001760724955079,0.9467534613432746,0.935300851071664,0.936478273692277,0.9574641782893397,0.9435338136386865
935_fri_c1_250_10_10_6.csv.gz,0.8388859743671958,0.7912426422688614,0.8073172251190386,0.8200156448777268,0.8318356122176851,0.8563300978079925,0.836003928930989,0.8123459107064894,0.7948430768063344,0.7746237482749931,0.9336420861378352,0.902836342212082,0.9228706616586532,0.9424214397761849,0.9384535427384404
935_fri_c1_250_10_10_7.csv.gz,0.845887238760747,0.8086470672101427,0.8223626843065933,0.8292527782997543,0.8371328060889031,0.8783627129014003,0.861083673617113,0.8441955197849161,0.8359857074895715,0.8172108418225484,0.9591065781824155,0.9572296640075018,0.9390420001459642,0.9560423409076861,0.9340172464152687
935_fri_c1_250_10_10_8.csv.gz,0.8172013572587218,0.7715192144384515,0.7977886496653567,0.8053529300346726,0.8149615882137935,0.8329494592450567,0.8080665288712306,0.7846282360583244,0.7641812649466121,0.7495454461370683,0.9392744810816737,0.8968374925092186,0.8739397026103544,0.9398546309845232,0.9170465166796692
935_fri_c1_250_10_10_9.csv.gz,0.8220063571375626,0.7804992790868448,0.8041794933710653,0.8044000229770805,0.8166729246292361,0.8512290314440759,0.8293765386676393,0.8079579790009955,0.7960756604507234,0.781061691406245,0.9456671123470044,0.9333082885775543,0.9415922591286353,0.9427387016323132,0.9317587613231936
935_fri_c1_250_10_20_0.csv.gz,0.7772317929066109,0.7185746429320945,0.747139600037333,0.7577018210592372,0.7727585840764479,0.7626846427022461,0.7206302812125004,0.6880419620892491,0.6740956333522076,0.6628600084328075,0.8862183925590631,0.8988557051476753,0.86645299421159,0.9043569165331985,0.8449800603311388
935_fri_c1_250_10_20_1.csv.gz,0.7692988443704533,0.7147083342874356,0.7399800413566525,0.7545497397731192,0.7627147440355465,0.7531114446241867,0.7143210040778161,0.6830503154491993,0.6647549700174499,0.6519775432382623,0.885906637992858,0.8618684144140141,0.8429507520862785,0.9043715608716362,0.8922902620343982
935_fri_c1_250_10_20_2.csv.gz,0.7808460482063302,0.7245705385107561,0.7509865237478459,0.758666425801029,0.7689241517808877,0.7697449599622681,0.7287112074749992,0.6982408433001686,0.6789049221776269,0.6699116368565997,0.8926797154111269,0.8829031316291104,0.8738365709189846,0.920907277875086,0.8684994346223861
935_fri_c1_250_10_20_3.csv.gz,0.8050197861298964,0.7393863441728205,0.7671325023873261,0.7828605515702658,0.7971965993395077,0.7987585019735252,0.761199787791714,0.7325092502094026,0.7081733730060377,0.6974844362203576,0.9345248413418844,0.9129570425663819,0.9153627097620354,0.9429113153358913,0.9371215180869205
935_fri_c1_250_10_20_4.csv.gz,0.7980815332098813,0.7391422603115467,0.766143785645853,0.7801626708686099,0.789745546037738,0.7835234044758684,0.7524129783420307,0.7253232447064595,0.7019346770975722,0.6862862764518848,0.9184837050944629,0.8993415132509451,0.8911762851285475,0.9299409559196385,0.8954004681938982
935_fri_c1_250_10_20_5.csv.gz,0.8420005377462971,0.7772246765323544,0.8092484336411168,0.8156315769381185,0.8328038297225454,0.81117759799307,0.7815642610246896,0.7530311819568741,0.7353020880366938,0.7140910881353453,0.9418546990003344,0.925351474497222,0.91321611235639,0.9290942644074706,0.916251282624789
935_fri_c1_250_10_20_6.csv.gz,0.7961200038742807,0.7291851696780333,0.7530362258667597,0.7699697945279245,0.7876159997183965,0.7869048823341614,0.7461430472363135,0.7226240052032231,0.7019175724355251,0.690279961398192,0.9222977700685766,0.9168881869750664,0.8972937205778238,0.9241975921686252,0.9271488043933165
935_fri_c1_250_10_20_7.csv.gz,0.8137868594448495,0.7530804018750203,0.7841838931511208,0.7939049003483738,0.8096648903375031,0.7950387400656996,0.7681406780324328,0.7389545417048567,0.713186777867313,0.6959123544330196,0.9274400063566778,0.9108452294920241,0.8879401169249348,0.9440277545715083,0.9020218583560977
935_fri_c1_250_10_20_8.csv.gz,0.795699632852719,0.7392669525404497,0.7620065842007016,0.775267303587842,0.7843630808510563,0.7803727868769326,0.7509022301833846,0.7215396496354645,0.7008664046570893,0.686347314927337,0.920161007906588,0.8868394378910426,0.8580712776024765,0.9288626165826989,0.9136243779426475
935_fri_c1_250_10_20_9.csv.gz,0.825435508526978,0.7558214716022271,0.7834021930105812,0.802831417776742,0.8178917103682336,0.7981461886089728,0.760554693567881,0.7329164004343031,0.7058028798371251,0.6880429597545238,0.9412168319224622,0.9406543544452269,0.9324247211254242,0.9477908360589528,0.9194344800456326
935_fri_c1_250_10_5_0.csv.gz,0.8758629597655019,0.8284539046305659,0.8460433180986453,0.8628334772934917,0.8719529551495958,0.8945214947467361,0.8751275953391549,0.8566380115405888,0.8411460249677191,0.8296434462564705,0.8354311367480493,0.8372157697459849,0.9288612425527301,0.9231582247162201,0.9372737924091581
935_fri_c1_250_10_5_1.csv.gz,0.8758261843514336,0.8346620875601931,0.8604602328090022,0.8672941786046635,0.8781614266859208,0.8901065633614398,0.8711807473877555,0.8516771542166335,0.8341350286671187,0.8213933620614711,0.7171773264728314,0.7150019428980712,0.8704314129025937,0.9202414289147375,0.8853859001837479
935_fri_c1_250_10_5_2.csv.gz,0.8681442376862734,0.8241365101564196,0.8404332126412727,0.8537010779492743,0.8625774669182051,0.8918725931384138,0.8696987646305852,0.851453414434577,0.8366997896947688,0.8268226998463029,0.8484883282123556,0.8462113914781318,0.8887045533240452,0.9458726608978898,0.93757011392107
935_fri_c1_250_10_5_3.csv.gz,0.8695368141858973,0.8407642384089321,0.8528281089385213,0.8629030815730452,0.8705451682203824,0.885505676344771,0.8692741911801214,0.8497680344496438,0.8304339176078649,0.8160373428944636,0.7733622561365486,0.7660595565336966,0.8908407231331377,0.8964766390343196,0.9420873614703082
935_fri_c1_250_10_5_4.csv.gz,0.8660323682988438,0.8247854850645574,0.8396213422954123,0.8551625807682247,0.859590475870828,0.8906616879781578,0.8688079931329901,0.850722880012199,0.8402714412177947,0.8279065704148587,0.8384924545461234,0.8167671193508669,0.8807184126474948,0.9545078619125051,0.9576766011194455
935_fri_c1_250_10_5_5.csv.gz,0.8630343023817112,0.8285827204944511,0.843567163840662,0.8547712550761023,0.8604731568580852,0.8902320816746542,0.8707999453475961,0.8543167284061158,0.8418640458734878,0.8262665423631594,0.868316483905397,0.8680306786663704,0.9017210768432037,0.9535316765070051,0.9431005964884273
935_fri_c1_250_10_5_6.csv.gz,0.8698775153811337,0.8319342769656883,0.8435069433046533,0.8613458802449132,0.8629950255117635,0.8950959987094937,0.875283777587565,0.8582491236739033,0.8452132595344299,0.8322511782313349,0.8549946632115395,0.8554012714893077,0.8737309960293428,0.9336558065993477,0.9447832769588043
935_fri_c1_250_10_5_7.csv.gz,0.8694909349549783,0.8341627630766538,0.8526486196687203,0.8628644203615865,0.8705446533746555,0.8889317383547664,0.867769079394523,0.8495617720207694,0.8297931005338587,0.8150576986118451,0.8015824720008524,0.7930792692288666,0.9302420783878637,0.9006604955687953,0.9280662295171471
935_fri_c1_250_10_5_8.csv.gz,0.8590296402946346,0.826489873324665,0.8340557766274977,0.850243634047297,0.8587113504516811,0.8960497618869723,0.8766986251060858,0.8621109022626259,0.8474178603550291,0.8370222884497995,0.9012621884538387,0.8985858288640052,0.888403243135776,0.9543265886826825,0.9599612616175925
935_fri_c1_250_10_5_9.csv.gz,0.8605284490152618,0.8328156774010625,0.8423991818293572,0.8553784243264082,0.8647572259506079,0.8864121817590223,0.8705993389953686,0.8527169589258305,0.8380440388279874,0.8235751688409941,0.8292959069416306,0.8291223765454849,0.9144842411617249,0.9442908015116351,0.9586697957369397
936_fri_c3_500_10_10_0.csv.gz,0.846476414665966,0.8038431391806817,0.8211813508803804,0.8354723517752489,0.8383477078969753,0.8753697818792766,0.8496251628246457,0.8353288304344059,0.819939870940619,0.8042568398597965,0.9570915534622906,0.9454792662343635,0.9009376024877406,0.9656169968955293,0.9560737854450266
936_fri_c3_500_10_10_1.csv.gz,0.8416069103765247,0.7957892830944553,0.8131932086172158,0.834042944261235,0.8354042674278213,0.864308257076619,0.8390879629167831,0.82197291056536,0.8070266109116143,0.7936609001898719,0.9557186186646143,0.9552820436498931,0.9267446144199254,0.9641467281255102,0.9559767614277958
936_fri_c3_500_10_10_2.csv.gz,0.8382261211773128,0.7968632329833402,0.8094600787957809,0.8278333295721785,0.828701629512985,0.8664214559557665,0.8429266155209884,0.8273346939358572,0.815100556580675,0.8025360705844699,0.960879388410707,0.9559629179746996,0.9501588327701649,0.9731052519269912,0.9566511772672996
936_fri_c3_500_10_10_3.csv.gz,0.8425999069547904,0.7960523870885164,0.8106944217111852,0.830000964546351,0.8318575121651405,0.867898356449725,0.844802795680464,0.8286393439959184,0.811531495037138,0.8017173440344691,0.9558362030171424,0.9530611293370179,0.9524949073229054,0.9651177417193618,0.9535955666302952
936_fri_c3_500_10_10_4.csv.gz,0.8379030072381866,0.8043969656948086,0.8136216202861968,0.8271729073417166,0.8299987882154649,0.8617952229307438,0.8417098557315132,0.8245327991973874,0.810129068611444,0.7965753926705454,0.9567367825536418,0.9538574279016386,0.9586372838400123,0.9658592587010734,0.9520298576090521
936_fri_c3_500_10_10_5.csv.gz,0.841921223346149,0.7976076139863654,0.8146066004998527,0.8331613722528937,0.8353060632713971,0.8675528663296059,0.8444113846700371,0.8254135216762879,0.8129697036357846,0.7960167399811655,0.9566786264437614,0.953432542232108,0.9280639930470137,0.9673525934472739,0.954678501801738
936_fri_c3_500_10_10_6.csv.gz,0.840841502485428,0.7961938518215154,0.8104395509450008,0.8291410350295554,0.8334442203151505,0.8650536619664448,0.8434350516899989,0.8267622990930823,0.81258571424186,0.797327217360841,0.9565202874124824,0.9543045931142738,0.937546735373904,0.9615406525287027,0.9543278110313522
936_fri_c3_500_10_10_7.csv.gz,0.8349503874164992,0.7948942394259533,0.8096034871506314,0.8286758218097424,0.8305387337055298,0.865735051008715,0.8441405968866889,0.8259716399250786,0.8120754676669648,0.8000699072600154,0.9547486209471588,0.9324683782697646,0.9273546958858249,0.9674076652851792,0.9516944396860209
936_fri_c3_500_10_10_8.csv.gz,0.8560568959068539,0.8022435385565743,0.8204315119375178,0.838775049859953,0.8482739482907684,0.8760298988858776,0.8542816448911507,0.8385858577489311,0.8223661776722534,0.8078732816365666,0.9599817863999764,0.9592115028736642,0.873527450478247,0.9691706532697577,0.9592932265693648
936_fri_c3_500_10_10_9.csv.gz,0.8446113367090595,0.7966547730960084,0.8128406264847751,0.8357413536464899,0.8358306000067404,0.864624169579347,0.8382734047570711,0.8208661658323253,0.8053688373573783,0.7921187981651819,0.9534883184781038,0.9520554506928381,0.9267019664185,0.9664235092808025,0.9528309323352054
936_fri_c3_500_10_20_0.csv.gz,0.7922842378620245,0.741762713464556,0.7629387197613293,0.7742885859659578,0.7861010389718611,0.7810221975512155,0.7444053763518328,0.7117052491024631,0.6945447487583035,0.6869738827468655,0.9266539286346281,0.9257979126745748,0.9114859983848974,0.9399066979613291,0.9328428010160376
936_fri_c3_500_10_20_1.csv.gz,0.8066438236183687,0.7480544667674743,0.7672399900825083,0.7887789219068638,0.8004582726169986,0.7966654887985005,0.7634127786786945,0.7313193518127696,0.7115335361618533,0.7001683055151849,0.9306850329601488,0.9302651368397885,0.9267941970176777,0.9552595957878076,0.9426262215877843
936_fri_c3_500_10_20_2.csv.gz,0.8019681344235883,0.7479952859966232,0.7655930744685184,0.7828617572655243,0.7929946494094772,0.8017093134583311,0.7669637030701382,0.7371785252851428,0.7172274736122136,0.7060734666574604,0.9442547141911952,0.944674271869199,0.9440505816677061,0.9524835969200989,0.9467634635931195
936_fri_c3_500_10_20_3.csv.gz,0.7930462162561941,0.741476923929501,0.7709942262755497,0.7756135933184768,0.7844323424427232,0.7868836110692594,0.7477308829903281,0.7130860171667908,0.6993684100876877,0.6923455187334265,0.9302539049003161,0.9215672358038219,0.922976205032933,0.9370657940084461,0.9202276389749209
936_fri_c3_500_10_20_4.csv.gz,0.8055522878007666,0.7480932480632435,0.7664514086019244,0.7876024411719779,0.7989535078116144,0.7994348058012858,0.7613698023583109,0.7311176150281105,0.7090200052739108,0.6960728849682623,0.931332047520559,0.9382577028445991,0.9188057378529108,0.9427984819815707,0.9320103990911095
936_fri_c3_500_10_20_5.csv.gz,0.8004709106916537,0.7427738828957107,0.7630107353079311,0.779943082079589,0.7919544583303991,0.7859268781690477,0.7487112643906626,0.7161856021161874,0.6993557591424714,0.6881996231041841,0.9400394745098208,0.9414865975615817,0.9268163683433417,0.9449299492378301,0.9421841505134277
936_fri_c3_500_10_20_6.csv.gz,0.783303645675192,0.7364177751373688,0.7493582234949223,0.7661162873991646,0.7762325411504122,0.7813634099543715,0.7469191687766877,0.7163075384331408,0.6966245181160486,0.6884721978223438,0.8713062355833228,0.8629117019769345,0.8680958013703828,0.9352970230427998,0.9182190922005183
936_fri_c3_500_10_20_7.csv.gz,0.7823565068739454,0.730738542502304,0.7485324542482892,0.7630720480034151,0.7797271164928476,0.7673801571668816,0.7369227748491128,0.704310977472916,0.6891889299654137,0.6807272192237298,0.8803114364997606,0.8823618143466837,0.8394101735461461,0.9309762802131228,0.9252215686262258
936_fri_c3_500_10_20_8.csv.gz,0.794709007679146,0.7449719452967207,0.7583641485492468,0.7770989685732894,0.7885234338502076,0.7845345239367113,0.7503159592628776,0.7215675513351623,0.7034201128080914,0.6912983876568265,0.9047730189009262,0.8888188372057891,0.8907021260995353,0.9479556301060685,0.924859632075917
936_fri_c3_500_10_20_9.csv.gz,0.8017466246430768,0.7437836790113618,0.7640910649992744,0.7839120364086064,0.7927860604309189,0.7917982791691643,0.7552349640061129,0.7230028150341664,0.7072175095390207,0.6956463762027042,0.9417187353450492,0.940743357298544,0.9351445966133239,0.9542358792819798,0.9419105166114218
936_fri_c3_500_10_5_0.csv.gz,0.8634910788078222,0.8246789892075499,0.8393547978811953,0.8537433861643734,0.8598099552657961,0.8956849775025417,0.8788044605448829,0.8694352744422053,0.8594398259516969,0.8501694811121306,0.9388726758803473,0.9394672314644414,0.8924214677136213,0.9776891333309972,0.9728118187538395
936_fri_c3_500_10_5_1.csv.gz,0.8620146383134852,0.826213218796494,0.836506272481472,0.8507606877506692,0.8570817513870665,0.8922662260676671,0.8741880503906795,0.8630273316709706,0.8532308927737864,0.8440566698951936,0.9411375312819085,0.9203947552176511,0.8948882901548836,0.9769777373350114,0.9718073584990976
936_fri_c3_500_10_5_2.csv.gz,0.8634912262389857,0.8067484475037662,0.8288635990637901,0.8475661763932293,0.8547812000152878,0.8882620230823995,0.8661889570483016,0.8519131410903584,0.8416871721878151,0.8267282942593807,0.9613099360011216,0.9607785511709882,0.8482511378031738,0.9690191767778644,0.9620914332753467
936_fri_c3_500_10_5_3.csv.gz,0.8600173026300075,0.8099762890177824,0.8323673635980373,0.8486541947605261,0.8546561119802415,0.8902769532575456,0.8689970648484128,0.8548655073008937,0.8441446754753266,0.8326148206588359,0.9598699875413038,0.95981234765505,0.8381705355252737,0.9713781692524611,0.9619946888371937
936_fri_c3_500_10_5_4.csv.gz,0.8631254979105933,0.8265517243673054,0.8377158186519842,0.8536240744708686,0.8594601817191081,0.8950004895210725,0.8774715096820712,0.8690851977473476,0.858299995051323,0.8471891967188624,0.9734567073092292,0.9731213231065686,0.972622015999503,0.9726602870710136,0.9747046702362538
936_fri_c3_500_10_5_5.csv.gz,0.8629558391017995,0.8250993364402646,0.8390477679836202,0.8538690616246056,0.8601069324935637,0.8916249739938297,0.8755582375424595,0.8657747908441885,0.8532926281339677,0.8409148971878558,0.9705649347139287,0.9705247759345695,0.9694119998615309,0.9798977376853212,0.9708969929516579
936_fri_c3_500_10_5_6.csv.gz,0.8607717907491359,0.8125521291774167,0.8285050575726468,0.849087713796634,0.8523253300465291,0.8877795595499278,0.8659970567652904,0.8512230905337804,0.8413458964430736,0.8289910941283156,0.9630468380608989,0.9623126735592646,0.8586687551402628,0.9702617867411333,0.9626673952926911
936_fri_c3_500_10_5_7.csv.gz,0.8670615604083877,0.8222028921863257,0.8372482019002101,0.8539097267551066,0.8593461384389164,0.8905726439235474,0.8763085782010801,0.8646887429829547,0.851041652115216,0.8363879365173742,0.9698853032270216,0.9703167915586193,0.9690918170312347,0.9796724740492384,0.9711501230271677
936_fri_c3_500_10_5_8.csv.gz,0.8586762472353489,0.8162172550831731,0.8315700543583857,0.8483420794142092,0.8553537834979735,0.8877110253453521,0.8673978200725859,0.8574008129595602,0.8444473047012153,0.8323470320354294,0.9640695954458762,0.9635062414218463,0.9627954596724215,0.9631054153213089,0.9630591880686206
